global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40
490.26282999054166	2.956138712092354	8.738756085131042	240357.64247033477	484.8519013046373	4.304284034891282	235081.36619872172	18.52686105301997	515.9389370048308	6.147496860229126	37.79171764652696	266192.9867176748	523.6135415093016	551.8958720314887	1.241304	27.034946	0.1062554182791668	0.0677522866736877	-0.0585905801	-0.0996738483	-0.0189759646	-0.0775184753	0.066800736	0.0030914537	0.0159588727	0.0799417335	0.0021597372	-0.0128885919	-0.0462436887	0.0874998587	0.0419456702	0.0438949593	0.0583144467	-0.0019060529	-0.0222228085	0.1352870287	-0.0687273547	0.0292506246	0.0910039828	-0.0637582282	-0.1334630727	0.0214746399	0.0432801054	-0.0443296242	-0.0518845366	0.0164697455	-0.0087230463	0.093152677	-0.1001733648	-0.0039564601	0.1024618203	-0.0342199374	-0.0484298322	0.0440555293	-0.0808478664	0.0023307115	0.0509360363	0.0571674211	-0.0217534135	0.0306661739	-0.0379551453	-0.0082417896	0.0126818862	-0.1115577633	-0.0396703126	0.0766783643	0.0322850562	0.0231267541	-0.060725329	0.0410778661	0.0208361151	-0.0094727289	0.1129378012	-0.0847930054	0.0064818566	-0.0497990974	-0.104600165	-0.0335899833	0.0544667435	0.0271042985	-0.0730156023	-0.071356904	0.029768285	0.0893985845	-0.0837987907545567	0.0003457218937796	1.195236278386196e-07	0.0070222373319259	-0.044952538656247	-0.0546498963332595	0.002986611169236	0.0020207307316413	-0.0163132779364403	0.0005359555798775	2.8724838360193284e-07	0.0002661230370315	-0.0028749605678505	0.0008599584635953	8.26539826669527e-06	7.395285591091893e-07	-0.0028026186488645	0.0001255810454878	1.5770598985833997e-08	7.854671290963077e-06	0.0014649785252267	2.8937380361800142e-05	8.373719822034968e-10	2.146162079375397e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
492.62572162734494	2.3628916368032837	5.583256887274899	242680.10160886237	485.2965703247287	0.4446690200913963	235512.76116894436	0.1977305374290426	517.3957326763476	1.456795671516829	2.12225362855017	267698.3441916946	524.5647234500442	559.4854339168918	1.279906	27.875694	0.1052252130890791	0.0552345253635276	-0.0099628234	0.0340725992	0.108606743	0.1065852946	-0.0028919844	-0.0028457242	-0.0030967256	-0.0407633445	0.0978592193	0.0192374816	-0.0690153235	0.048459967	0.0508764115	-0.0914840254	-0.079881214	0.1074417412	-0.068262642	-0.0593540086	-0.0004020418	0.0889177066	-0.0659228583	-0.0590390666	-0.0025328708	0.0609558974	0.0508233591	0.1024452309	0.0944884902	-0.0691963695	-0.0063090571	0.0466255229	0.003827744	-0.0297702657	-0.1054378183	0.013458735	-0.033369718	-0.0609733553	-0.1049251559	0.030700542	-0.0400762744	0.0028663648	-0.0949020885	0.0481387376	0.0809589652	-0.0231348221	-0.0126425353	-0.0480434514	-0.0382630855	0.0335434817	0.1211039964	-0.1183727886	0.0671237125	0.0008911266	0.0766653358	0.0313175848	0.0365910308	-0.0118536161	0.0779381431	-0.0028572448	0.0550787999	-0.0015761091	-0.072877403	0.0260310661	-0.0742907557	-0.0692736597	0.033968475	0.0890457691	-0.083912304129484	-0.0001135133749272	1.2885286287384233e-08	0.007041274784319	-0.001622675817174	0.043329862839073	0.0018774770136528	2.6330768076413086e-06	-0.0025351992014464	0.0137780787349939	0.0001898354536276	6.427234991014464e-06	-0.0034560717449037	-0.0005811111770532	1.1944431905921709e-05	3.3769020009615585e-07	-0.0030362993676089	-0.0002336807187443	5.4606678312899354e-08	9.219113849742206e-06	0.0016102617922308	0.0001452832670041	2.1107227671384613e-08	2.5929430395183483e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
491.3042352735765	-1.321486353768421	1.7463261831961563	241379.85159775385	482.51221793425	-2.784352390478716	232818.04045582915	7.752618234364541	516.8711568419836	-0.5245758343639864	0.2751798059986725	267155.79277517047	524.2450397638985	559.5966366875556	1.300974	28.334534	0.1135297709119129	0.058477754324717	0.0388472746	-0.0585884564	-0.012249198	-0.0298657961	-0.1299770766	-0.0107079907	-0.0032392307	-0.0177596188	-0.0523417332	-0.0473032615	-0.1040682281	-0.0027256651	0.0629818198	0.0769103992	0.0135433228	0.0178105566	0.0266767001	-0.0913723108	-0.0717568403	0.0252372073	-0.0145800466	0.0170279361	-0.0592992423	-0.0794029279	0.0621774723	-0.0669283025	0.0032778563	-0.0668265454	0.0393668801	-0.0762385817	-0.0101896724	0.0418908898	0.0047170598	0.0388071314	-0.0433626886	-0.012260183	0.0093440152	0.0506790412	0.0276507201	0.0488355817	-0.001934626	0.0368280381	-0.0223359574	-0.0288121083	0.067574117	-0.006812607	-0.0543501544	0.0434695686	-0.0144339118	-0.0177035509	0.0329715085	0.0539277928	-0.0009616938	0.0299535195	-0.0193370623	-0.0440456228	-0.0116323432	-0.0023127487	0.055294489	-0.1578520849	0.1028417387	0.0249537231	-0.0755189855	-0.0670919737	0.0380828576	0.0883415308	-0.0645770050204532	0.0193352991090308	0.0003738537916356	0.0041701895774116	-0.0285794834353367	-0.0269568076181627	0.0007266694769626	0.0008167868734306	-0.0180265497724008	-0.0154913505709544	0.0002399819425122	0.0003249564966968	-0.0026512152878763	0.0008048564570274	7.028942502669011e-06	6.477939164186995e-07	-0.0030359532566055	3.46111003400075e-07	1.1979282667460673e-13	9.21701217629354e-06	0.0018399854964753	0.0002297237042445	5.27729802918145e-08	3.3855466272394565e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
490.4123997306361	-0.8918355429404414	0.7953706356518719	240504.3218095612	484.9474436983149	2.43522576406491	235174.0231495303	5.930324521965525	513.9464838392682	-2.9246730027153944	8.553712172812281	264140.9882507472	521.1046225026167	548.2057424129978	1.153361	25.119595	0.1386449038339781	0.0853784589307315	-0.0638350705	-0.0902961348	-0.0284835065	-0.0216738765	0.0360103526	-0.0148338564	-0.0040596298	0.009069004	0.0415882047	-0.0871408746	0.0830009805	0.00410538	0.0235478597	0.127907872	-0.0684296427	0.0311155001	-0.0590692199	-0.014768367	-0.0142803003	0.006085465	0.0048072369	0.0233907418	0.001398207	0.0279827525	0.0174658589	-0.119712179	0.0577940364	-0.0270807114	0.0142379925	0.0241595152	0.0383545041	-0.037839463	-0.0138695553	-0.0434408714	-0.0298201547	0.0413569738	-0.0698348108	0.0793583563	-0.0467845564	-0.070566959	-0.0261985361	0.0239469158	0.0268938626	-0.0432943119	0.0143001311	-0.0395276322	-0.0063737197	0.0029293839	0.0710142068	0.1062600113	-0.0507225311	0.0489288406	-0.0403914671	-0.0451853589	0.1244154472	-0.0241603456	0.0256605469	-0.0731248763	-0.0570736176	-0.0427576657	-0.0304227001	0.0238724397	-0.0766995158	-0.0648149464	0.0421010396	0.0872886488	-0.0616261126270671	0.002950892393386	8.707765917343935e-06	0.0037977777575239	0.0320808443107836	0.0606603277461203	0.0036796753622667	0.0010291805716927	-0.0801652695109425	-0.0621387197385416	0.003861220490745	0.006426470435762	-0.0028020598924741	-0.0001508446045978	7.851539641011964e-06	2.275409473626663e-08	-0.003036238806457	-2.855498514998771e-07	8.153871769160186e-14	9.218746089835426e-06	0.0019467546211446	0.0001067691246692	1.13996459826485e-08	3.789853554947855e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
493.078647278913	2.6662475482769423	7.108875988692806	243126.5524024027	488.0867139802757	3.139270281960819	238228.64036406347	9.85501790320236	520.8766286724414	6.930144833173131	48.02690740875624	271312.4622971684	527.4591472309597	558.3248698711395	1.281193	27.903711	0.1246197187676354	0.0652942358616917	-0.0423771253	0.0730645376	0.0932491769	-0.0088708551	-0.0354079883	-0.0593231729	0.050994951	-0.0512044505	0.0651318397	0.0250254438	0.0414670828	0.0086714737	0.1183406253	-0.0413079694	-0.0357238519	0.0280833766	-0.0252403893	0.1833357747	0.0502986025	-0.1642035457	0.1201892455	0.0577162142	-0.0554689584	0.0676776521	0.1109893119	0.0340127405	0.0171117335	0.0146703605	-0.077178569	0.1165734799	-0.002339857	-0.0767671282	0.1365248433	-0.1572710349	0.0816662995	0.118967801	0.171782211	0.0377253294	0.0379019142	-0.0154047257	-0.0276005584	0.0667816922	-0.0579638141	-0.0503536189	0.0106333129	-0.0795761209	-0.0129336044	-0.0423248281	0.0128233846	-0.0269004822	0.0544770329	-0.0177389129	0.106055661	-0.0047355895	0.000349189	0.1046477765	0.0208586114	0.0153829088	-0.0569857314	0.0277297011	0.0398735368	0.0227873865	-0.0778316011	-0.0624458135	0.0460128707	0.0858912784	-0.0836625384771281	-0.0220364258500609	0.0004856040642452	0.0069994203444369	-0.0011728503080661	-0.0332536946188496	0.0011058082058037	1.3755778451307457e-06	-0.0303299057369628	0.0498353637739796	0.0024835634824848	0.000919903182013	-0.0029058712351979	-0.0001038113427238	8.444087635550571e-06	1.0776794878118343e-08	-0.0032862927204004	-0.0002500539139434	6.25269598784134e-08	1.0799719844156662e-05	0.0019107351873169	-3.6019433827699874e-05	1.2973996132680502e-09	3.650908956050949e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
489.72084242758194	-3.357804851331082	11.274853419622549	239826.50350798052	483.2056555105439	-4.881058469731784	233487.70551737444	23.82473178494038	511.5027333800696	-9.373895292371742	87.86991295234911	261635.0462552826	519.0495021925447	554.1750668979461	1.51945	33.092819	0.1553470106672704	0.0719885890882943	0.0809937979	0.0017472912	-0.0659043711	-0.0870027348	0.0575569446	-0.0409479646	-0.0242882796	-0.049760895	-0.0946851212	0.0192368781	0.0355602221	0.0779629238	-0.0286628316	-0.0588116793	0.0037782477	0.0284830123	-0.0270688571	0.0265278605	-0.0784482911	0.0080679453	0.0241875193	0.0726809221	0.0430172051	-0.0675904381	-0.0280658826	0.0843779232	0.0149590113	-0.0415969314	0.0291881577	-0.0035171222	-0.054386084	0.021036029	0.0604993435	0.0575422858	-0.0196997753	0.0254967686	-0.00730305	0.0062912468	0.0999021403	-0.0095810843	0.0339105993	-0.006972163	0.0641000313	-0.065763335	-0.0503048425	-0.04409881	-0.0519251247	0.0091177479	-0.0987087813	0.0167746984	0.060395921	0.0216374317	-0.0624947028	-0.1404693743	-0.0759332751	-0.0376300694	0.0121519884	-0.0740390214	-0.0682740934	0.0749975619	0.044452341	0.0216987349	-0.0789145263	-0.0599879416	0.0498084693	0.0841549343	-0.1097518376967201	-0.026089299219592	0.0006806515337694	0.0120454658778071	-0.0473541551093177	-0.0461813048012516	0.0021327129131461	0.0022424160061173	-0.0681472388243946	-0.0378173330874317	0.0014301506818457	0.004644046159389	-0.0026356904495184	0.0002701807856795	6.9468641456825055e-06	7.299765695039206e-08	-0.0030350208985461	0.0002512718218542	6.3137528457979e-08	9.211351854611575e-06	0.0015270063236708	-0.0003837288636461	1.4724784079512724e-07	2.3317483125306123e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
491.1574325867218	1.4365901591398824	2.063791285337553	241235.6235851802	485.3100800480403	2.1044245374963566	235525.87379623528	4.428602634016754	513.9751532384221	2.4724198583524526	6.112859955975562	264170.4581464595	522.1728979289861	552.2124879590926	1.333014	29.032341	0.1965240101270242	0.1167501779042637	-0.0138581457	-0.1047413894	0.0071662376	-0.015063673	0.0162138683	-0.0515574664	0.0195535228	-0.0169195408	-0.0503228647	-0.0833632173	0.0672482644	-0.0447791284	0.0149745421	-0.0037900035	-0.0087061855	0.0460615448	0.0374308028	-0.1604133531	-0.0438357385	-0.0243765365	0.0506516445	-0.0933448694	-0.1224257777	0.0695858683	0.0243147046	0.0003691643	-0.0046193116	-0.0619429987	0.0158476692	-0.1128259666	0.0285233468	0.0773458852	-0.0783875327	-0.2188669982	-0.0414379533	0.0128496325	-0.0009475566	0.0387632173	-0.0164069566	-0.0662885433	-0.0407190524	0.0149577454	-0.011786239	-0.050262793	0.0031111407	-0.0198687916	-0.0551209713	0.075516249	-0.0253552601	0.046174064	0.0410727916	-0.0147931235	0.1303606532	0.00014025	0.0338282805	-0.0538160398	-0.0202089157	-0.1167704385	-0.064232687	0.0053073403	-0.015248692	0.0206066568	-0.0799476074	-0.0574448236	0.0534782474	0.0820864692	-0.1060440842147301	0.0037077534819899	1.3747435883208953e-05	0.0112453477969407	0.0473509977128969	0.0947051528222146	0.008969065971079	0.0022421169844067	-0.01500453963272	0.0531426991916745	0.0028241464773768	0.0002251362095898	-0.003411173109363	-0.0007754826598446	1.1636101982041235e-05	6.013733557196557e-07	-0.003130068585659	-9.50476871129e-05	9.034062825511741e-09	9.797329350929334e-06	0.0014981685780054	-2.883774566539996e-05	8.31615575062294e-10	2.2445090881227226e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
487.8023316398545	-3.35510094686731	11.25670236366992	237951.1147532786	480.6561308651106	-4.6539491829296935	231030.3161382183	21.65924299729196	509.9301120674348	-4.045041170987304	16.36235807498234	260028.7191931066	517.7424932490396	547.5413842662688	1.114095	24.264408	0.1336955160707224	0.0825568404798021	-0.0799084827	0.0166174492	0.022978225	0.0311445556	0.0327456641	-0.0008016815	-0.0395770922	0.0510039917	0.0038777265	-0.0204751724	0.1015356071	0.0059780476	-0.0405774411	0.0303969374	0.0663404596	-0.0609113549	0.0557431705	0.0480396642	0.0051261616	0.0614254987	0.0491366528	0.0249744435	0.0388983118	0.0778252967	-0.0380072318	-0.0340764508	-0.0790401849	0.067447483	-0.0420141219	0.0510000602	0.0253992474	0.0124686943	0.0103950342	0.0027725451	-0.09361933	0.0052465669	-0.0466840247	-0.0005274296	0.0882492979	-0.0013908419	0.0203121865	-0.0643754855	-0.0527049203	-0.0520148139	-0.0438461557	-0.0596962448	-0.0111780045	-0.0171290389	-0.0638603409	0.0789836707	0.0417151572	-0.0825280527	0.0202210334	-0.0855194791	0.0024263124	0.0648661751	-0.0386768442	-0.0151241582	-0.0059302156	0.0213989304	-0.0213242798	0.0195113247	-0.0809301919	-0.0548200734	0.0570129349	0.0796940463	-0.1191844410438136	-0.0131403568290834	0.0001726689775956	0.0142049309869262	-0.0279970345436026	-0.0753480322564995	0.0056773259649264	0.0007838339432356	-0.0455414655477994	-0.0305369259150794	0.000932503844343	0.0020740250842413	-0.0033334856343157	7.76874750473e-05	1.1112126474189143e-05	6.0353437792248605e-09	-0.0031061909048393	2.387768081970037e-05	5.701436413274869e-10	9.648421937306388e-06	0.0013063297124712	-0.0001918388655342	3.680215032944888e-08	1.7064973176850885e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
489.4195011858548	1.617169546000298	2.61523734051081	239531.44814101091	482.8479957310021	2.191864865891489	233142.1869814458	4.804271590329515	512.1423235089054	2.212211441470629	4.893879461773557	262289.7595291003	520.4869246003377	548.1870722616873	0.963465	20.983757	0.0935696384899456	0.0632727370050983	-0.0295426267	0.0385388933	0.0334550819	0.0205162418	0.0344717804	0.0151488235	0.0197638346	-0.0121803389	0.0222732176	-0.0261845052	0.0982283165	-0.0030357007	-0.0108093828	-0.0568392148	0.0218661974	-0.0548709897	0.0991261597	0.0162247494	0.0759453893	0.0157640875	0.0186193141	-0.0016793478	-0.1023764827	0.0854006324	0.0034555227	0.0361183698	-0.0893504675	0.0704992301	-0.1316643361	-0.0111025853	0.0032675518	0.0348681416	-0.0423428461	0.0139718397	0.0386933335	0.078702845	-0.0705331641	0.0241372639	0.0250625907	-0.010281634	-0.0113154595	-0.0444066472	0.0214550546	-0.0174650283	-0.0792923125	-0.0469598238	-0.0277602777	-0.013695542	0.0080412433	-0.0241348028	0.0443091523	-0.0460524898	0.0737327586	-0.0434536647	0.0195210975	0.0384443771	0.0410808538	-0.0432270957	-0.0008794962	0.0462638312	0.013165568	0.0184129115	-0.0818616591	-0.0521174209	0.0604036027	0.0769871073	-0.113345589685494	0.0058388513583195	3.40921851845505e-05	0.0128472227011523	-0.0139293292807423	0.0140677052628603	0.0001979003313627	0.0001940262142113	0.0122589073227814	0.0578003728705808	0.0033408831039781	0.0001502808087485	-0.0035823933647986	-0.0002489077304828	1.2833542220153036e-05	6.195505829414794e-08	-0.0031219502123362	-1.5759307496900077e-05	2.48355772781851e-10	9.746573128306044e-06	0.0013589168544551	5.258714198389989e-05	2.765407502034846e-09	1.8466550173221432e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
487.3658346295612	-2.0536665562935923	4.217546324438782	237525.4567641688	475.79041780647657	-7.057577924525504	226376.52167646156	49.80940616074972	509.3800562556635	-2.76226725324193	7.630120378332717	259468.04171102287	516.926080642616	553.7576719599385	1.076914	23.454634	0.1429664673990362	0.0773256659612337	0.0874782513	0.0563608222	-0.0586553824	-0.0551720825	0.0266978115	0.0434940031	-0.0379676545	-0.0947718403	-0.0675678193	0.0093414961	0.0631209539	-0.022774103	-0.0475859564	-0.0072664237	0.0099476266	-0.0160868425	0.0281601212	-0.0212035397	-0.0371455228	0.0395192721	0.0389788829	0.0171308522	0.0313979212	-0.0263216431	-0.0477955342	0.015606982	-0.0061304563	-0.0274695925	-0.0069900737	-0.0406098977	-0.0077027736	0.0680694556	0.0399741089	0.0896896587	-0.0181338368	0.0144913367	-0.0025566987	0.0016626701	0.0223783645	0.0320725173	-0.0075206317	-0.0939006316	-0.0621162012	-0.0197652848	-0.0127587293	-0.0050722689	-0.0674965714	0.0399714011	-0.0552233559	-0.0612650937	0.0421491716	-0.0144320447	-0.0112339068	-0.1213560484	-0.1363053242	-0.0041767547	-0.0834181292	0.0765360195	-0.0165509905	0.0647581176	0.0042483733	0.0173115907	-0.0827414208	-0.0493407066	0.0636416857	0.0739763355	-0.1464436016987065	-0.0330980120132124	0.0010954783992267	0.0214457284784893	0.0236063236847741	0.0375356529655164	0.0014089252435476	0.0005572585179103	0.0694484005882287	0.0571894932654473	0.0032706381399586	0.004823080344263	-0.0036919480228849	-0.0001095546580863	1.3630480203683724e-05	1.200222310840616e-08	-0.0032353809627463	-0.0001134307504101	1.2866535138598457e-08	1.0467689974101176e-05	0.0012790360798543	-7.988077460080001e-05	6.380938150823815e-09	1.6359332935690552e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
488.2717896123354	0.9059549827741762	0.8207544308133579	238409.3405312327	483.0903673683498	7.299949561873234	233376.3030440872	53.28926360589322	509.87971104349833	0.4996547878348565	0.2496549070062954	259977.31973380136	518.036868353575	549.6434689337208	1.213269	26.424368	0.1264977707049346	0.0714608410744766	0.0015965549	-0.1289106069	0.0051359321	0.0305411405	0.0989688978	0.0152142416	0.0298297403	0.0386173365	-0.0449460616	-0.0664031675	0.0111502531	0.0326984951	-0.0359858306	-0.0001947111	0.0470634556	-0.0236658097	0.0176851746	-0.0270157836	0.0716993883	0.0180303017	-0.0002709974	-0.0031699826	-0.0325389408	0.0728232905	-0.0291530789	0.0021107746	-0.0698451552	0.0350098351	0.0008686931	0.0093367911	0.0812516938	-0.0175714774	-0.0411574589	-0.0476621111	-0.0312482724	0.0213300439	-0.0508784327	0.0106950993	0.0439023098	0.0485405281	0.0086599197	-0.0522191042	0.007195644	0.014046329	-0.0620762547	-0.0116479011	-0.0937053044	0.157247346	-0.0065715414	0.0533701752	0.0175761815	-0.0719297732	0.0323472875	-0.0648473914	0.0393555365	-0.0572905725	0.0842852408	-0.0329983403	0.0090610094	0.0070515725	-0.0134647654	0.0162075362	-0.0835689211	-0.0464938766	0.0667190043	0.0706736128	-0.1261173483773348	0.0203262533213716	0.0004131565740845	0.01590558556173	-0.0382635360582952	-0.0618698597430693	0.003827879544627	0.0014640981916844	0.0870145360136973	0.0175661354254686	0.0003085691137859	0.007571529477679	-0.0039196743412246	-0.0002277263183397	1.5363846941254506e-05	5.1859276064554495e-08	-0.0034651824139899	-0.0002298014512435	5.2808706993664553e-08	1.200748916222487e-05	0.0013562187545715	7.718267471720015e-05	5.957165276501128e-09	1.8393293102514709e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
487.6994807893077	-0.5723088230276971	0.3275373889153479	237850.7835621603	483.9876879090113	0.8973205406614966	234244.0820475105	0.8051841526930406	510.6113212848532	0.731610241354872	0.535253545255334	260723.9214242636	517.7972885216138	540.9791294144046	1.367232	29.777597	0.2121727431013025	0.1187675717727293	-0.0753153369	0.0933285537	0.0073052193	0.0538001652	-0.0368915741	0.0101680057	0.0164043271	-0.0390102673	0.087952259	0.0282124107	0.0166687652	-0.0663392346	-0.0241605283	0.0052220133	-0.0720514461	-0.0233188138	0.0338807207	0.0496882226	0.0852363312	0.1330889677	-0.0329168026	0.0185059562	0.0748945835	0.0546614179	-0.0262331988	-0.0016657063	0.0586472943	0.0575010766	-0.0607604007	0.0369712937	0.0281136944	-0.0618749858	-0.0560366205	0.1062943695	-0.0682496412	-0.055192718	0.1136012453	0.0313641174	-0.0753742205	-0.0025571094	-0.0330987859	-0.0884644493	-0.0295910192	0.0302115747	-0.0629579646	-0.0435262563	0.0198358279	0.0106569825	0.0869446783	-0.0385157598	0.0357090087	-0.0652606692	0.1085917044	0.0234141318	-0.0507219569	0.0921358542	-0.1198190222	0.0851875307	0.0512838914	-0.0152893885	-0.0863664606	0.0151009224	-0.0843436376	-0.0435809761	0.069627785	0.0670919737	-0.1288846727539407	-0.0027673243766059	7.658084205357238e-06	0.0166112588708903	0.062895175472903	0.1011587115311982	0.0102330849186521	0.0039558030977672	0.1223336361279407	0.0353191001142434	0.0012474388328799	0.0149655185282833	-0.0049198585610381	-0.0010001842198134	2.4205008260619883e-05	1.0003684735639383e-06	-0.0032810386420074	0.0001841437719824	3.3908928759942945e-08	1.0765214570345764e-05	0.0016304429043606	0.000274224149789	7.519888432755473e-08	2.658344064379829e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
